text,stance,labels
Not all outsiders are great; GOP have #DonaldTrump &amp; Dems have #BernieSanders. I'll vote 4 #HillaryClinton who has the right experience!,against,0.0
RT @MerriamWebster: &#128200; Lookups for 'temperament' are up 78 times over the hourly average. #debates #debatenight #Debates2016,against,0.0
RT @YourAnonNews: Reminder that @realdonaldtrump once retweeted a fake ISIS video from @4chan to libel a protester,against,0.0
RT @SethMacFarlane: HRC proposes installing half a billion solar panels by the end of her first term. Trump thinks climate change is a hoax. Don't blow this.,against,0.0
"@USER @USER dear milq, businessmen pay lots and lots of taxes, just not income taxes, if they have the good sense to keep reinvesting any extra money they make back into their businesses --- thus they build the economy, create more jobs, and better products. trump is a businessman.",against,0.0
"@ziggrl @Harlan If they all ""carried his water"", whatever that means, it's because he told the truth. Trump may want to try that some time.",against,0.0
"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH",against,0.0
"Anybody got a count on how many times @realDonaldTrump has said """"disaster""""? #debate #imwithher",against,0.0
"@USER the problem seems to be beyond mere control and discipline. trump is not fit for polite society. if he's allowed out- he must be placed on a leash, straight jacketed and muzzled. for any future ""debates"" audience must be forewarned with an x rating. nobody under 18 is allowed in.",against,0.0
#hannity #Cruz will not be president. THERE AREN'T ENOUGH OF SPECIFIC VOTERS TO WIN THE GENERAL. HRC will move middle #Trump2016 can too/WIN,against,0.0
@mattyglesias There was no reason to think they wouldn't. Whereas Trump is a disaster every day so it's continually shocking people still like him.,against,0.0
"""Donald J Trump expected to be fire by the people of the United States at anytime, hopefully very soon  🇺🇸👍",against,0.0
@DonnaWR8 @realDonaldTrump @POTUS We will fight tooth &amp; nail to impeach him everyday he's wrong and so are you. America really can get along just fine without you &amp; trump,against,0.0
@realDonaldTrump facial expressions are hilarious. I had to quit watching the debate because all I did was laugh. &#128514;,against,0.0
"The Always Morally Challenged Carl Icahn Quits as a Special Adviser to President Trump  ""TRUMP IS BAD FOR BUSINESS""",against,0.0
"Overheard on Silver Line: ""If forced to choose between #DonaldTrump &amp; #HillaryClinton I won't vote. So that will be another vote 4 Hillary.",against,0.0
So @realDonaldTrump it's ok to talk blithely about sexually assaulting women. What are you teaching your sons and daughters? @IvankaTrump,against,0.0
We are reminded that there is nothing like greed to turn wise men into fools. #Congress #DonaldTrump #NRA #TedCruz #BenCarson #JebBush,against,0.0
"@USER @USER you are retailing this sh..t @ biden how about trump who is a serial slimeball &amp; womanizer i suppose some women like that kind of guy as u must also be the type who likes 200,000 deaths from covid in us 90% of which were preventabe had uk style measure been taken in hot spots",against,0.0
trump can’t met this moment - it is what it is. michelle obama you are a goddess #bidenharris2020 #demconvention #wethepeople HTTP,against,0.0
"A vote for #Trump, a misogynistic racist bigot, is a vote for Caiaphas...",against,0.0
someone explain to me why presidents aren't required to have a security clearance and vetted before entering wh? we could have been spared 4 years of having a conman for a president!!!  #trumptaxreturns #trumpisbroke #securityclearance #bidenharris2020 #bidenharrislandslide2020,against,0.0
"#DonaldTrump going after #BillClinton is a mistake. 
It'll only remind folks of what #HillaryClinton had to put up with. 
She's a saint!",against,0.0
@BillKristol @realDonaldTrump You're saying he's not the real Donald Trump?,against,0.0
RT @mollycrabapple: And now the pundits weigh in #DebateNight,against,0.0
"@Lydiad1957 @funder @realDonaldTrump Or as they will call it, tRump Day.",against,0.0
it really is this simple #votebluetosaveamerica HTTP,against,0.0
"News shows: Let's hear your thoughts on the debate, America. America: *sobbing* #debatenight",against,0.0
#TedCruz  went in on #DonaldTrump  throughout the #GOPDebate. I haven't seen evil take on evil like this since Anakin killed Count Dooku!!,against,0.0
"seriously, biden says that trump will be the first president to have less jobs than when he started his term, then advocates for further lockdowns and not opening the country back up, surely anyone with any sense can see through his bs #presidentialdebate",against,0.0
RT @peterdaou: #HillaryClearedAgain Now we can focus on @realDonaldTrump's upcoming fraud trial.,against,0.0
"i'll be honest, aside from #DonaldTrump's back &amp; forth with attorney #TedCruz, he's had some fine answers today. #GOPDebate #LeadRight2016",against,0.0
"Wow what a productive month...
CNN anchor lists Trump's chaotic month in 3 minutes",against,0.0
"our moment
11 years ago, sully was called for his moment. now, we are all called to this moment. join sully in regaining control of this nation's destiny by voting donald trump out. HTTP",against,0.0
RT @marvinyanphotog: Sad...I don't want to vote for either candidate. #debatenight,against,0.0
RT @RunMav: President Obama on Trump,against,0.0
the other swing voter  #2020elections #donaldtrump #blackvoters #blacklivesmatter #defeatingtrump #resistingtrump #swingvoters #joebiden #non-voters #voterturnout #gotv #getoutthevote #votersuppression #leftpolitics HTTP,against,0.0
"As year ends, #DonaldTrump2016, #Hillary both think they will win.  Is one smoking something?  Pls join now @PoppyHarlowCNN @CNN",against,0.0
Who released Trump vulgar tape? #betitwasGOP,against,0.0
"difference between #DonaldTrump &amp; #TedCruz &lt;&gt;has some filter to lessen talk shock or insults,both dangerous for the USA both #gop hardliners",against,0.0
@SenDonnelly Are you going to support Trump defunding subsidies for ACA? That is just a way of gutting ACA out of spite. Call him out.,against,0.0
"January 2016 Sarah Palin again sells her soul in exchange for relevancy, power. Partners with liberal leaning Trump. #TedCruz #DonaldTrump",against,0.0
As #POTUS #DonaldTrump is Like a Madman~While #Hillary Folds Like a Cheap PantsSuit on Anything For Money #msnbc #foxnews #nyt #cnn #wapo,against,0.0
"@FoxNews @danahaswell @POTUS Trump built his bed. Muslim terrorists get immediate responses; white terrorists, not so much.",against,0.0
"Every time #DonaldTrump says #HillaryClinton doesn't have the ""Strength &amp; Stamina"" to be president I hear ""WOMAN""! &amp; it pisses me off!",against,0.0
"how donald trump bankrupted his atlantic city casinos, but still earned millions -  HTTP

the loser bankrupted a casino and now he's morally bankrupting america.  #bidenharrislandslide2020 #biden2020tosaveamerica #bidenharris2020 #trump2020",against,0.0
RT @BreneBrown: To dismiss Trump&#8217;s comments as &#8220;guy talk&#8221; is an insult to good men and boys. This is what rape culture looks & sounds like.,against,0.0
"Every time #DonaldTrump says #HillaryClinton doesn't have ""Strength &amp; Stamina"" to be president I hear ""WOMAN""! &amp; it pisses me off!
#maddow",against,0.0
"@USER @USER yes wallace was biased, leaned towards biden. asked questions putting trump on defensive. he did not shut down bidens lies. 

trump went right into their trap attacking....trump has a long list of accomplishments. instead of attacking...stay on his list...biden has no list !!!",against,0.0
@ddale8 Says it all that people now consider pre election as Trump's tight period!,against,0.0
@parkstorm @Werwolf96 @Kybelle1957Liz @cspanwj @POTUS What's remarkable is that this guy actually believes this nonsense. Typical Trump fan.,against,0.0
#coppednews President Trump today,against,0.0
To be correct #TheView #HillaryClinton is in fact sharing the right info about #Trump2016 be used to incite #ISIS #SITE reveals it,against,0.0
#DonaldTrump says #BenCarson is low energy. Trump's high-energy mouth shows he can't handle adversity or blows to his fragile ego. #TedCruz,against,0.0
"@USER that wasn't a debate. it was joe &amp; chris trying to play chess with a pigeon!

trump's not going to improve with age, so i don't know about joe, but i'd tell trump to go &amp; debate all of his ass clowns!

this election's already decided, &amp; we're just waiting for the official votes!",against,0.0
"does #DonaldTrump listen to himself?  In September he said #TedCruz was in ""fine shape"" citizenship-wise.  Now he's doing his #birther thing",against,0.0
Comments by @realDonaldTrump were hateful & disgusting. Everyone should sever their ties with him. Thanks @Macys @Univision @nbc,against,0.0
"'macgillis tweeted an hour later that the photo was “from four years ago” — a date he knew because he was the photographer.'

#trump2020 #trumpstroke #dumbkirk
#trumpflu 6,676,601 infected
#trumpknew 198,128 dead!
#maga #qanon #terrorists
#goodbyegop

 HTTP",against,0.0
RT @drmistercody: Literally the first sentence of @realDonaldTrump's apology was a lie.,against,0.0
back during the caucuses i voted for biden. not sure he was even my favorite candidate. i think butigieg would've made a better candidate. he would have been a better debater. but i supported biden because i thought he was the best chance to beat trump.,against,0.0
"RT @RosieGray: Trump has described his campaign at different points today as """"beyond Brexit,"""" then """"Brexit Plus,"""" and now """"Brexit times five""""",against,0.0
"after watching donnie trump’s tantrum last night, i am so thankful that my president is the most honorable carles puigdemont!!!
🐾🐾🐾",against,0.0
"""And he has had a lot of criticism ..."" Attorney General Jeff Sessions called President Donald Trump&amp;apos;s...",against,0.0
"RT @bennydiego: If you think it couldn't happen here, think again. Let's not let history repeat itself. #VoteBlue #ImWithHer",against,0.0
@nytopinion @FrankBruni when #DonaldTrump feels less scary than anyone that speaks volumes Two words come to mind 4 #Cruz Master manipulator,against,0.0
#DonaldTrump said on @meetthepress that #HillaryClinton has not stamina?  What the __ do you call that 15 hour hearing about her emails?,against,0.0
Just because you own a casino (bankrupt) doesn't mean your family didn't immigrate too #America,against,0.0
@Nogerup @danajhidalgo Trump is shit.  And he is rotten to the core.  So I would guess trump shit does rot💩,against,0.0
"#DonaldTrump use to outrage me, and then he just became funny. I use to find #TedCruz annoying but dude is downright scary",against,0.0
#Trump is ruining a party quicker than the police! #gop,against,0.0
Apparently #Trump values riches so much he can't afford values. #Trumpelstiltskin,against,0.0
You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech.,against,0.0
"McMaster wants 5,000 more troops sent to Afghanistan. Voters won't go 4 it &amp; will hurt Trump - Several military say time to get out.",against,0.0
trumps 3rd wife getting ready for her speech. #democraticnationalconvention #michelleobama HTTP,against,0.0
