text,labels
"@GMA #Hillary was absolutely spot on abt #DonaldTrump,an obnoxious #Liar&amp;t/Nadir of Humanity yet,U misanthropes@ABC callit,Turning t/Tables?",0.0
I suddenly find myself liking @nbc a whole lot more than ever before.forPresidentoftheClubofIdiots,0.0
someone needs to wipe this smug smile off booty edge's face  #democraticdebate,0.0
#Hillary2016 just say u lied about what u said abt #Trump2016 sending this @jmpalmieri 2 lie again.no vid &amp; u know it. u think we r stupid?,1.0
We are reminded that there is nothing like greed to turn wise men into fools. #Congress #DonaldTrump #NRA #TedCruz #BenCarson #JebBush,0.0
@Impeach_D_Trump @FUCKYOUTRUMP17 @realDonaldTrump Everyone needs to go to @realDonaldTrump website and claim their 2 free tickets to his Phoenix rally and then not show up. I got mine!,0.0
"mccloskey couple, who waved guns at st. louis protesters, to speak at rnc : live updates: protests for racial justice : npr #trumpers suck #rnc2020 #blm  HTTP",0.0
RT @DJD: The @realDonaldTrump campaign is deleting tweets during the debate that conflict with his on-air claims.,0.0
#TedCruz #DonaldTrump is not some gov't worker who leans on a shovel for 8 hours and then calls it a day. -- That's a NY liberal.,0.0
"@USER so the debate was kind of a draw, misses on both sides?? trump was an utterly unhinged human being. it's ludicrous to describe that like they were both responsible.",0.0
@USER imo they should do a sound proof glass box. one comes out answers question then in the box with music until your turn. we would really see how stupid don is #trumpmeltdown #debates2020,0.0
"new: the revamped #demconvention will alter another tradition tonight when the roll call vote to nominate biden will be held w/ people from all 57 states &amp; territories appearing virtually.

former opponents and activists will be featured.

here's the list: HTTP",0.0
"#trump is considering giving his acceptance speech for the #gop renomination at #gettysburg...the desecration. 💔

the battle raged for three days in 1865, giving the union one of its bloodiest victories.  casualties totaled 23,049 (3,155 dead, 14,529 wounded, 5,365 missing). HTTP",0.0
"@USER hey fellow tarheel, you approved your protection scheme for me several weeks ago, but you haven't followed me back! thanks #maga",1.0
@USER @USER @USER @USER @USER you don’t speak for me! #biden2020,0.0
"the more i see biden talking, more i'm certain that trump easily wins american elections.  #debates2020 #presidentialdebate2020 #trump #biden",1.0
Mossad keeping violence active around the world to hide Israeli occupation &amp; atrocities in Palestine #Trump2016 #Hillary2016 #TedCruz2016,0.0
the war of words between #DonaldTrump and #HillaryClinton is just getting started...can u imagine if their are their parties nominee...,0.0
"We can forgive #TedCruz for being controlled by his donors. Hate the game, not the playa.

But we can't make him POTUS, #Iowa.

#Trump2016",1.0
#DonaldTrump is a hypocrite! He's the most offensive person yet he cries foul over #TedCruz comment! As a New Yorker #DonaldTrump offends me,0.0
#NothingMoreAmericanThan complaining about Mexicans when you've been marketing off their labor.,0.0
no i mean like donald tturmp is president of united states. like no really; it's like a thing for reals,0.0
breaking news; herman cain who attended and was seen  without mask tulsa rally has died after being hospitalized with #coronavirus #donaldtrump,0.0
@JordanUhl Donald Trump built the statue of liberty.,0.0
@realDonaldTrump fuck you racist ass bitch. Go fuck yourself,0.0
"When he travels, Trump favors states that voted for him - GLEN JEAN, W.Va. (AP) - President Donald Trump survey...",0.0
"@USER how about this for a campaign ad?  hey, you may not think trump is the greatest guy but you damn well better vote for him because biden is so mind screwed he will destroy earth and our entire solar system and probably the rest of the milky way galaxy...
#maga",1.0
@TallahForTrump President Trump is doing everything in his power to MAGA what do they have to complain about?!?,1.0
@realDonaldTrump @kissimmeepolice Trump you are exposing some GOP members that have turned their back on the American people! Thank you!,1.0
kill two birds with one nuke. end covid-19 and ensure a biden wins. #biden2020 #covid19 #dumptrump2020 #maskup HTTP,0.0
"""former director of national intelligence dan coats took seriously the possibility that trump was “in putin’s pocket” and “suspected the worst” of the president. trump, coats reportedly told mattis, “doesn’t know the difference between the truth and a lie.""#maga #trumpisatraitor",0.0
"how am i just now finding this account?! what a fabulous way to end a very difficult day. good night, twitter. #votebluetosaveamerica 🌊 HTTP",0.0
@realDonaldTrump he is a real leader and deserves to be President.,1.0
i love julia louis-dreyfus but the snarky humor is not the right tone for tonight. #demconvention,0.0
"@USER you can cling to that all the way to the election until you have to concede to joe biden because decent, patriotic americans do not want you as their president.

#votebluetosaveamerica",0.0
gov. michelle lujan grisham: ‘we have the chance this november to end two existential crises — the trump presidency and the environmental annihilation he represents’ #demconvention HTTP,0.0
You know you're an EXaholic when you wish you're EX would move to #iowa. Breakups hurt. #exaholics #trump2016 #Hillary2016 #FeelTheBern,0.0
"My theory stands: Trump is THE most self-aware President EVER. He's just living his life in reverse, like Benjamin Buttons.",0.0
once again @USER speaks truth clearly and succinctly never get tired of rudy and the great @USER  both speak to the heart of the matter! #americafirst #4moreyears,1.0
"@USER i’m a moderate and a proud descendent of the america revolution. 

trumpism is a danger to our nation. vote #biden2020. HTTP",0.0
@TheDemCoalition @realDonaldTrump Time for Arizona to step up and show Trump what a #loser he is.,0.0
"don't forget to subscribe to satanic panic fun and games

pro boxer david rodriguez makes money from kids charity #qanon HTTP",0.0
"@seanhannity @BobbyJindal He would be great Vp for Trump.. 2 of  kind,#MakeAmericaGreatAgain ,",0.0
It's official #DonaldTrump is insane. Stooge for an even more insane person to be #POTUS #Hillary All of em in straight jackets please.,0.0
Does anyone know if there is a connection between #DonaldTrump #HillaryClinton &amp; #Scientology ? Feels like a Potemkin race #DumpTrump #p2,0.0
"#DonaldTrump accused #HillaryClinton of playing the woman's card. Everybody knows the ""privileged white male's card"" trumps the woman's card",0.0
the mastermind of one of the largest financial scandals ever investigated by the justice department engaged a top #gop political donor to work behind the scenes in a bid to deport one of #china’s most sought-after fugitives. #chinavirus #draintheswamp HTTP,0.0
so glad that shit show is over. fact checkers are busy tonight with all those lies. how pathetic! #rnc2020,0.0
"@USER glad you parted ways with the rock ( the pebble) on this.
good on ya champ #kag",1.0
seattle mayor asks state supreme court to overturn decision allowing recall effort to move forward HTTP,1.0
i paid more for weed than trump did in taxes,0.0
"lock them up @USER #maga tucker @USER 
HTTP",0.0
"#DonaldTrump, #TedCruz, and #MarcoRubio are three little pigs who suck so hard they'll blow their own house in and let the big bad wolf win",0.0
"@USER @USER @USER @USER @USER @USER he's not even a mole, he's a collaborator in plain sight. he's a #russianasset 
#votebluetosaveamerica 
#bidenharris",0.0
There is no functional difference between the policies that would be enacted by either a president #HillaryClinton or #DonaldTrump.,0.0
Go back to focusing on brainless beauties... Oh wait you can't cuz you've been fired #NBC #youlose #sorrynotsorry,0.0
How The Rule of Trump is Killing Your Sex Life,0.0
#Hillary2016 Angry at  #TRUMP2016 WORDs? WEthePeople were DISGUSTED when Hillary Mocked The WOMEN HER Husband JAG'dOFF ON In The OVAL OFFICE,1.0
"@USER the only way to change/fight it is to
#voteredtosaveamerica 🇺🇲 #trump2020 🇺🇲
as trump said in 2016 ""what do we have to lose?""",1.0
"@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your business.",1.0
"@SteveBannen First you back Sarah palin, fail. Then you back trump, fail. Who will your next show pony be?",0.0
#demdebate let’s do this! #notmeus,0.0
"black lives matter ( blm) are a bunch of un-american - americans aka domestic terrorist seeking supremacy . 

they pick in choose which black life matter. they are sad.

#trump2020 🇺🇸",1.0
"#MittRomney was ahead in many polls in 2012 and look what happened to him. Hopefully, the same happens to #DonaldTrump and #TedCruz #Quacks",0.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the 🚂 ride @USER 🇺🇸 ifb all #maga #kag patriots. please retweet HTTP,1.0
Evan Disgusting #DonaldTrump says it. Jackass #TedCruz statement about #NY was insulting.  TED CRUZ belong in some woods. What an ass!,0.0
"#maga #kag: submitted for your approval...
watch ""#trump's un-#fitness for office per his sister #maryannetrumpbarry and his #dhs appointee #milestaylor"" on youtube HTTP",0.0
"@MzBodie @UCFSciences @UCFPoliSci @UCFTBHC @UCF Grayson Lanza does not speak for us we voted for out President Donald Trump, after that our son ostracized his entire family.",0.0
Thank you Donald &amp; thank you self/serving voters for making a country that was once great take a back seat. I am...,0.0
"""Any Jew who does not act to oppose President Donald Trump and his administration acts in favor of anti-Semitism""",0.0
this is so much fun watching these cannibals eat each other up. name calling and put downs. they are all awful! #demdebate,0.0
@cspanwj @stevennelson10 @dcexaminer @WhiteHouse @GettyImages These people who help elect President Trump are dangerous and disgusting. GOP must admit this and separate themselves from the Un Americans,0.0
"patriots get this out! dems don’t want this out! keep blaming trump you pieces of garbage! 48 hour cure for coronavirus! retweet! #maga  this video is trimmed, find the whole video! HTTP",1.0
"'will you shut up man - trump debate' tshirt 
available here: HTTP

#debates2020 #willyoushutup #willyoushutupman #bidenharris2020 #trump2020 #shutupman HTTP",0.0
"#DonaldTrump: ""#HillaryClinton enabled Monica."" OMG Does he think she held him while Monica went at it? The Man's a certifiable NUT!",0.0
"So, Donald gets fired, but reverend Al is still employed. Both are idiots. Makes zero sense, #NBC",0.0
@USER oh right!!??? 🙄 i guess the friends i have who are taking a month to receive their mail are lying right? the locked mailboxes and removing mailboxes from certain areas? you people have noooo shame! none! lost and willing to do anything to hold on to power #voteblue2020,0.0
@USER @USER i gues being patriotic is being  a racist and violent towards black americans. as we saw 2 patriotic #trump2020 supporters arrested for planning to kill #blacklivesmatter but america insists #blm is violent.@USER @USER @USER HTTP,0.0
"republicans spitting 🔥, ""from cotton to congress"" #rnc2020",0.0
United States President Donald Trump and first lady Melania released a statement wishing “warm greetings” to...,1.0
"#CNNDebate 
Can #Rubio2016 or #TedCruz2016 put a big dent
in #Trump2016 huge lead? 
How many will drop out soon
after debate post polls?",0.0
@NakatomiTim The cadence in his speeches and the stupid mouth shapes he uses all make it seems like he's doing a Trump by way of Massachusetts thing.,0.0
"yes, pete is out of touch with most millennials. especially millennials of color. man, warren and sanders are killing it. #demdebate",0.0
"Updated w @daveloebsack quote: """"I am glad Dr. Peters has finally decided to stand up to Trump's disgusting remarks""""",0.0
"@ABC Stupid is as stupid does! Showedhis true colors; seems that he ignores that US was invaded, & plundered,not discovered",0.0
#DonaldTrump going after #BillClinton is a mistake. It will only remind us of what #HillaryClinton had to put up with. She's a saint!,0.0
We all think #DonaldTrump is a joke. But on Twitter he gets at least 500 mentions for everyone next candidate #TedCruz gets. #Unstoppable ?,0.0
"@USER you just want to harvest their children.

#maga",1.0
@washingtonpost Opiod crisis is a real crisis #Donald is right,1.0
"@MSNBC #hillary has no plan to protect American from #RadicalIslam, #Trump2016 has a common sense plan and he is out of touch?,,,idiots!",1.0
